3141,"Gerber 1122 Med-Tech Services",,"Pénzügyi Informatikai Konzulens","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3142,"Widmer 1123 Watch-Tech Advisory",,"Ipari Automatizálási Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3143,"Zimmermann 1124 IT-Strategy",,"Független Mérnök","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3144,"Baumann 1125 Precision",,"Kiberbiztonsági Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3145,"Frei 1126 Crypto-Audit",,"Pénzügyi Informatikai Konzulens","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3146,"Gerber 1127 Med-Tech Services",,"Ipari Automatizálási Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3147,"Widmer 1128 Watch-Tech Advisory",,"Független Mérnök","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3148,"Zimmermann 1129 IT-Strategy",,"Kiberbiztonsági Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3149,"Baumann 1130 Precision",,"Pénzügyi Informatikai Konzulens","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3150,"Frei 1131 Crypto-Audit",,"Ipari Automatizálási Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3151,"Gerber 1132 Med-Tech Services",,"Független Mérnök","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3152,"Widmer 1133 Watch-Tech Advisory",,"Kiberbiztonsági Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3153,"Zimmermann 1134 IT-Strategy",,"Pénzügyi Informatikai Konzulens","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3154,"Baumann 1135 Precision",,"Ipari Automatizálási Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3155,"Frei 1136 Crypto-Audit",,"Független Mérnök","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3156,"Gerber 1137 Med-Tech Services",,"Kiberbiztonsági Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3157,"Widmer 1138 Watch-Tech Advisory",,"Pénzügyi Informatikai Konzulens","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3158,"Zimmermann 1139 IT-Strategy",,"Ipari Automatizálási Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3159,"Baumann 1140 Precision",,"Független Mérnök","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3160,"Frei 1141 Crypto-Audit",,"Kiberbiztonsági Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3161,"Gerber 1142 Med-Tech Services",,"Pénzügyi Informatikai Konzulens","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3162,"Widmer 1143 Watch-Tech Advisory",,"Ipari Automatizálási Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3163,"Zimmermann 1144 IT-Strategy",,"Független Mérnök","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3164,"Baumann 1145 Precision",,"Kiberbiztonsági Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3165,"Frei 1146 Crypto-Audit",,"Pénzügyi Informatikai Konzulens","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3166,"Gerber 1147 Med-Tech Services",,"Ipari Automatizálási Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3167,"Widmer 1148 Watch-Tech Advisory",,"Független Mérnök","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3168,"Zimmermann 1149 IT-Strategy",,"Kiberbiztonsági Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3169,"Baumann 1150 Precision",,"Pénzügyi Informatikai Konzulens","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3170,"Frei 1151 Crypto-Audit",,"Ipari Automatizálási Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3171,"Gerber 1152 Med-Tech Services",,"Független Mérnök","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3172,"Widmer 1153 Watch-Tech Advisory",,"Kiberbiztonsági Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3173,"Zimmermann 1154 IT-Strategy",,"Pénzügyi Informatikai Konzulens","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3174,"Baumann 1155 Precision",,"Ipari Automatizálási Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3175,"Frei 1156 Crypto-Audit",,"Független Mérnök","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3176,"Gerber 1157 Med-Tech Services",,"Kiberbiztonsági Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3177,"Widmer 1158 Watch-Tech Advisory",,"Pénzügyi Informatikai Konzulens","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3178,"Zimmermann 1159 IT-Strategy",,"Ipari Automatizálási Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3179,"Baumann 1160 Precision",,"Független Mérnök","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3180,"Frei 1161 Crypto-Audit",,"Kiberbiztonsági Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3181,"Gerber 1162 Med-Tech Services",,"Pénzügyi Informatikai Konzulens","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3182,"Widmer 1163 Watch-Tech Advisory",,"Ipari Automatizálási Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3183,"Zimmermann 1164 IT-Strategy",,"Független Mérnök","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3184,"Baumann 1165 Precision",,"Kiberbiztonsági Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3185,"Frei 1166 Crypto-Audit",,"Pénzügyi Informatikai Konzulens","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3186,"Gerber 1167 Med-Tech Services",,"Ipari Automatizálási Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3187,"Widmer 1168 Watch-Tech Advisory",,"Független Mérnök","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3188,"Zimmermann 1169 IT-Strategy",,"Kiberbiztonsági Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3189,"Baumann 1170 Precision",,"Pénzügyi Informatikai Konzulens","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3190,"Frei 1171 Crypto-Audit",,"Ipari Automatizálási Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3191,"Gerber 1172 Med-Tech Services",,"Független Mérnök","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3192,"Widmer 1173 Watch-Tech Advisory",,"Kiberbiztonsági Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3193,"Zimmermann 1174 IT-Strategy",,"Pénzügyi Informatikai Konzulens","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3194,"Baumann 1175 Precision",,"Ipari Automatizálási Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3195,"Frei 1176 Crypto-Audit",,"Független Mérnök","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3196,"Gerber 1177 Med-Tech Services",,"Kiberbiztonsági Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3197,"Widmer 1178 Watch-Tech Advisory",,"Pénzügyi Informatikai Konzulens","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3198,"Zimmermann 1179 IT-Strategy",,"Ipari Automatizálási Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3199,"Baumann 1180 Precision",,"Független Mérnök","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3200,"Frei 1181 Crypto-Audit",,"Kiberbiztonsági Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3201,"Gerber 1182 Med-Tech Services",,"Pénzügyi Informatikai Konzulens","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3202,"Widmer 1183 Watch-Tech Advisory",,"Ipari Automatizálási Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3203,"Zimmermann 1184 IT-Strategy",,"Független Mérnök","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3204,"Baumann 1185 Precision",,"Kiberbiztonsági Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3205,"Frei 1186 Crypto-Audit",,"Pénzügyi Informatikai Konzulens","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3206,"Gerber 1187 Med-Tech Services",,"Ipari Automatizálási Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3207,"Widmer 1188 Watch-Tech Advisory",,"Független Mérnök","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3208,"Zimmermann 1189 IT-Strategy",,"Kiberbiztonsági Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3209,"Baumann 1190 Precision",,"Pénzügyi Informatikai Konzulens","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3210,"Frei 1191 Crypto-Audit",,"Ipari Automatizálási Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3211,"Gerber 1192 Med-Tech Services",,"Független Mérnök","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3212,"Widmer 1193 Watch-Tech Advisory",,"Kiberbiztonsági Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3213,"Zimmermann 1194 IT-Strategy",,"Pénzügyi Informatikai Konzulens","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3214,"Baumann 1195 Precision",,"Ipari Automatizálási Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3215,"Frei 1196 Crypto-Audit",,"Független Mérnök","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3216,"Gerber 1197 Med-Tech Services",,"Kiberbiztonsági Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3217,"Widmer 1198 Watch-Tech Advisory",,"Pénzügyi Informatikai Konzulens","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3218,"Zimmermann 1199 IT-Strategy",,"Ipari Automatizálási Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3219,"Baumann 1200 Precision",,"Független Mérnök","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3220,"Frei 1201 Crypto-Audit",,"Kiberbiztonsági Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3221,"Gerber 1202 Med-Tech Services",,"Pénzügyi Informatikai Konzulens","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3222,"Widmer 1203 Watch-Tech Advisory",,"Ipari Automatizálási Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3223,"Zimmermann 1204 IT-Strategy",,"Független Mérnök","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3224,"Baumann 1205 Precision",,"Kiberbiztonsági Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3225,"Frei 1206 Crypto-Audit",,"Pénzügyi Informatikai Konzulens","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3226,"Gerber 1207 Med-Tech Services",,"Ipari Automatizálási Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3227,"Widmer 1208 Watch-Tech Advisory",,"Független Mérnök","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3228,"Zimmermann 1209 IT-Strategy",,"Kiberbiztonsági Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3229,"Baumann 1210 Precision",,"Pénzügyi Informatikai Konzulens","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3230,"Frei 1211 Crypto-Audit",,"Ipari Automatizálási Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3231,"Gerber 1212 Med-Tech Services",,"Független Mérnök","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3232,"Widmer 1213 Watch-Tech Advisory",,"Kiberbiztonsági Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3233,"Zimmermann 1214 IT-Strategy",,"Pénzügyi Informatikai Konzulens","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3234,"Baumann 1215 Precision",,"Ipari Automatizálási Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3235,"Frei 1216 Crypto-Audit",,"Független Mérnök","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3236,"Gerber 1217 Med-Tech Services",,"Kiberbiztonsági Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3237,"Widmer 1218 Watch-Tech Advisory",,"Pénzügyi Informatikai Konzulens","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3238,"Zimmermann 1219 IT-Strategy",,"Ipari Automatizálási Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3239,"Baumann 1220 Precision",,"Független Mérnök","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3240,"Frei 1221 Crypto-Audit",,"Kiberbiztonsági Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3241,"Gerber 1222 Med-Tech Services",,"Pénzügyi Informatikai Konzulens","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3242,"Widmer 1223 Watch-Tech Advisory",,"Ipari Automatizálási Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3243,"Zimmermann 1224 IT-Strategy",,"Független Mérnök","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3244,"Baumann 1225 Precision",,"Kiberbiztonsági Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3245,"Frei 1226 Crypto-Audit",,"Pénzügyi Informatikai Konzulens","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3246,"Gerber 1227 Med-Tech Services",,"Ipari Automatizálási Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3247,"Widmer 1228 Watch-Tech Advisory",,"Független Mérnök","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3248,"Zimmermann 1229 IT-Strategy",,"Kiberbiztonsági Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3249,"Baumann 1230 Precision",,"Pénzügyi Informatikai Konzulens","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3250,"Frei 1231 Crypto-Audit",,"Ipari Automatizálási Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3251,"Gerber 1232 Med-Tech Services",,"Független Mérnök","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3252,"Widmer 1233 Watch-Tech Advisory",,"Kiberbiztonsági Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3253,"Zimmermann 1234 IT-Strategy",,"Pénzügyi Informatikai Konzulens","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3254,"Baumann 1235 Precision",,"Ipari Automatizálási Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3255,"Frei 1236 Crypto-Audit",,"Független Mérnök","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3256,"Gerber 1237 Med-Tech Services",,"Kiberbiztonsági Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3257,"Widmer 1238 Watch-Tech Advisory",,"Pénzügyi Informatikai Konzulens","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3258,"Zimmermann 1239 IT-Strategy",,"Ipari Automatizálási Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3259,"Baumann 1240 Precision",,"Független Mérnök","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3260,"Frei 1241 Crypto-Audit",,"Kiberbiztonsági Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3261,"Gerber 1242 Med-Tech Services",,"Pénzügyi Informatikai Konzulens","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3262,"Widmer 1243 Watch-Tech Advisory",,"Ipari Automatizálási Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3263,"Zimmermann 1244 IT-Strategy",,"Független Mérnök","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3264,"Baumann 1245 Precision",,"Kiberbiztonsági Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3265,"Frei 1246 Crypto-Audit",,"Pénzügyi Informatikai Konzulens","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3266,"Gerber 1247 Med-Tech Services",,"Ipari Automatizálási Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3267,"Widmer 1248 Watch-Tech Advisory",,"Független Mérnök","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3268,"Zimmermann 1249 IT-Strategy",,"Kiberbiztonsági Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3269,"Baumann 1250 Precision",,"Pénzügyi Informatikai Konzulens","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3270,"Frei 1251 Crypto-Audit",,"Ipari Automatizálási Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3271,"Gerber 1252 Med-Tech Services",,"Független Mérnök","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3272,"Widmer 1253 Watch-Tech Advisory",,"Kiberbiztonsági Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3273,"Zimmermann 1254 IT-Strategy",,"Pénzügyi Informatikai Konzulens","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3274,"Baumann 1255 Precision",,"Ipari Automatizálási Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3275,"Frei 1256 Crypto-Audit",,"Független Mérnök","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3276,"Gerber 1257 Med-Tech Services",,"Kiberbiztonsági Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3277,"Widmer 1258 Watch-Tech Advisory",,"Pénzügyi Informatikai Konzulens","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3278,"Zimmermann 1259 IT-Strategy",,"Ipari Automatizálási Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3279,"Baumann 1260 Precision",,"Független Mérnök","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3280,"Frei 1261 Crypto-Audit",,"Kiberbiztonsági Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3281,"Gerber 1262 Med-Tech Services",,"Pénzügyi Informatikai Konzulens","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3282,"Widmer 1263 Watch-Tech Advisory",,"Ipari Automatizálási Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3283,"Zimmermann 1264 IT-Strategy",,"Független Mérnök","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3284,"Baumann 1265 Precision",,"Kiberbiztonsági Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3285,"Frei 1266 Crypto-Audit",,"Pénzügyi Informatikai Konzulens","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3286,"Gerber 1267 Med-Tech Services",,"Ipari Automatizálási Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3287,"Widmer 1268 Watch-Tech Advisory",,"Független Mérnök","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3288,"Zimmermann 1269 IT-Strategy",,"Kiberbiztonsági Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3289,"Baumann 1270 Precision",,"Pénzügyi Informatikai Konzulens","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3290,"Frei 1271 Crypto-Audit",,"Ipari Automatizálási Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3291,"Gerber 1272 Med-Tech Services",,"Független Mérnök","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3292,"Widmer 1273 Watch-Tech Advisory",,"Kiberbiztonsági Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3293,"Zimmermann 1274 IT-Strategy",,"Pénzügyi Informatikai Konzulens","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3294,"Baumann 1275 Precision",,"Ipari Automatizálási Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3295,"Frei 1276 Crypto-Audit",,"Független Mérnök","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3296,"Gerber 1277 Med-Tech Services",,"Kiberbiztonsági Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3297,"Widmer 1278 Watch-Tech Advisory",,"Pénzügyi Informatikai Konzulens","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3298,"Zimmermann 1279 IT-Strategy",,"Ipari Automatizálási Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3299,"Baumann 1280 Precision",,"Független Mérnök","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3300,"Frei 1281 Crypto-Audit",,"Kiberbiztonsági Szakértő","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3301,"Gerber 1282 Med-Tech Services",,"Pénzügyi Informatikai Konzulens","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3302,"Widmer 1283 Watch-Tech Advisory",,"Ipari Automatizálási Szakértő","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3303,"Zimmermann 1284 IT-Strategy",,"Független Mérnök","Zug, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3304,"Baumann 1285 Precision",,"Kiberbiztonsági Szakértő","Zürich, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
3305,"Frei 1286 Crypto-Audit",,"Pénzügyi Informatikai Konzulens","Geneva, CH",,,96,Swiss-Exclusive-500,new,"2026-04-29 21:00:31"
